"Retrieval Model", "Evaluation Metric", "Value"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "MAP", "0.21336282471907916"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "MRR", "0.8250457875457877"

"Retrieval Model", "Evaluation Metric", "Query", "Value"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "17", "0.7058823529411765", "0.4444444444444444"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "18", "0.6666666666666666", "0.4444444444444444"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "19", "0.6842105263157895", "0.48148148148148145"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "20", "0.65", "0.48148148148148145"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "21", "0.6190476190476191", "0.48148148148148145"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "22", "0.5909090909090909", "0.48148148148148145"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "23", "0.5652173913043478", "0.48148148148148145"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "24", "0.5833333333333334", "0.5185185185185185"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "25", "0.56", "0.5185185185185185"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "26", "0.5384615384615384", "0.5185185185185185"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "27", "0.5185185185185185", "0.5185185185185185"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "28", "0.5", "0.5185185185185185"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "29", "0.4827586206896552", "0.5185185185185185"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "30", "0.5", "0.5555555555555556"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "31", "0.4838709677419355", "0.5555555555555556"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "32", "0.46875", "0.5555555555555556"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "33", "0.48484848484848486", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "34", "0.47058823529411764", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "35", "0.45714285714285713", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "36", "0.4444444444444444", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "37", "0.43243243243243246", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "38", "0.42105263157894735", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "39", "0.41025641025641024", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "40", "0.4", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "41", "0.3902439024390244", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "42", "0.38095238095238093", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "43", "0.37209302325581395", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "44", "0.36363636363636365", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "45", "0.35555555555555557", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "46", "0.34782608695652173", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "47", "0.3404255319148936", "0.5925925925925926"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "48", "0.3541666666666667", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "49", "0.3469387755102041", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "50", "0.34", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "51", "0.3333333333333333", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "52", "0.3269230769230769", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "53", "0.32075471698113206", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "54", "0.3148148148148148", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "55", "0.3090909090909091", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "56", "0.30357142857142855", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "57", "0.2982456140350877", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "58", "0.29310344827586204", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "59", "0.288135593220339", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "60", "0.2833333333333333", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "61", "0.2786885245901639", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "62", "0.27419354838709675", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "63", "0.2698412698412698", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "64", "0.265625", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "65", "0.26153846153846155", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "66", "0.25757575757575757", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "67", "0.2537313432835821", "0.6296296296296297"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "68", "0.2647058823529412", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "69", "0.2608695652173913", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "70", "0.2571428571428571", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "71", "0.2535211267605634", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "72", "0.25", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "73", "0.2465753424657534", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "74", "0.24324324324324326", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "75", "0.24", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "76", "0.23684210526315788", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "77", "0.23376623376623376", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "78", "0.23076923076923078", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "79", "0.22784810126582278", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "80", "0.225", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "81", "0.2222222222222222", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "82", "0.21951219512195122", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "83", "0.21686746987951808", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "84", "0.21428571428571427", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "85", "0.2235294117647059", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "86", "0.22093023255813954", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "87", "0.21839080459770116", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "88", "0.2159090909090909", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "89", "0.21348314606741572", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "90", "0.2111111111111111", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "91", "0.2087912087912088", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "92", "0.20652173913043478", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "93", "0.20430107526881722", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "94", "0.20212765957446807", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "95", "0.2", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "96", "0.19791666666666666", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "97", "0.1958762886597938", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "98", "0.19387755102040816", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "99", "0.1919191919191919", "0.7037037037037037"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "60", "100", "0.2", "0.7407407407407407"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "1", "1", "0.03225806451612903"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "2", "1", "0.06451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "3", "1", "0.0967741935483871"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "4", "1", "0.12903225806451613"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "5", "1", "0.16129032258064516"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "6", "1", "0.1935483870967742"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "7", "1", "0.22580645161290322"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "8", "1", "0.25806451612903225"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "9", "0.8888888888888888", "0.25806451612903225"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "10", "0.8", "0.25806451612903225"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "11", "0.7272727272727273", "0.25806451612903225"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "12", "0.75", "0.2903225806451613"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "13", "0.7692307692307693", "0.3225806451612903"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "14", "0.7857142857142857", "0.3548387096774194"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "15", "0.8", "0.3870967741935484"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "16", "0.75", "0.3870967741935484"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "17", "0.7058823529411765", "0.3870967741935484"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "18", "0.6666666666666666", "0.3870967741935484"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "19", "0.631578947368421", "0.3870967741935484"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "20", "0.6", "0.3870967741935484"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "21", "0.5714285714285714", "0.3870967741935484"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "22", "0.5454545454545454", "0.3870967741935484"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "23", "0.5217391304347826", "0.3870967741935484"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "24", "0.5416666666666666", "0.41935483870967744"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "25", "0.56", "0.45161290322580644"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "26", "0.5384615384615384", "0.45161290322580644"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "27", "0.5185185185185185", "0.45161290322580644"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "28", "0.5", "0.45161290322580644"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "29", "0.4827586206896552", "0.45161290322580644"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "30", "0.5", "0.4838709677419355"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "31", "0.5161290322580645", "0.5161290322580645"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "32", "0.5", "0.5161290322580645"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "33", "0.5151515151515151", "0.5483870967741935"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "34", "0.5", "0.5483870967741935"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "35", "0.4857142857142857", "0.5483870967741935"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "36", "0.4722222222222222", "0.5483870967741935"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "37", "0.4594594594594595", "0.5483870967741935"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "38", "0.4473684210526316", "0.5483870967741935"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "39", "0.4358974358974359", "0.5483870967741935"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "40", "0.425", "0.5483870967741935"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "41", "0.4146341463414634", "0.5483870967741935"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "42", "0.40476190476190477", "0.5483870967741935"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "43", "0.3953488372093023", "0.5483870967741935"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "44", "0.38636363636363635", "0.5483870967741935"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "45", "0.4", "0.5806451612903226"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "46", "0.391304347826087", "0.5806451612903226"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "47", "0.3829787234042553", "0.5806451612903226"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "48", "0.375", "0.5806451612903226"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "49", "0.3673469387755102", "0.5806451612903226"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "50", "0.38", "0.6129032258064516"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "51", "0.37254901960784315", "0.6129032258064516"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "52", "0.36538461538461536", "0.6129032258064516"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "53", "0.37735849056603776", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "54", "0.37037037037037035", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "55", "0.36363636363636365", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "56", "0.35714285714285715", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "57", "0.3508771929824561", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "58", "0.3448275862068966", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "59", "0.3389830508474576", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "60", "0.3333333333333333", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "61", "0.32786885245901637", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "62", "0.3225806451612903", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "63", "0.31746031746031744", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "64", "0.3125", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "65", "0.3076923076923077", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "66", "0.30303030303030304", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "67", "0.29850746268656714", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "68", "0.29411764705882354", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "69", "0.2898550724637681", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "70", "0.2857142857142857", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "71", "0.28169014084507044", "0.6451612903225806"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "72", "0.2916666666666667", "0.6774193548387096"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "73", "0.2876712328767123", "0.6774193548387096"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "74", "0.28378378378378377", "0.6774193548387096"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "75", "0.28", "0.6774193548387096"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "76", "0.27631578947368424", "0.6774193548387096"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "77", "0.2727272727272727", "0.6774193548387096"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "78", "0.2692307692307692", "0.6774193548387096"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "79", "0.26582278481012656", "0.6774193548387096"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "80", "0.2625", "0.6774193548387096"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "81", "0.2716049382716049", "0.7096774193548387"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "82", "0.2682926829268293", "0.7096774193548387"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "61", "83", "0.26506024096385544", "0.7096774193548387"
